,skin_agg,gender_agg,skin,gender,skin_group,annId,area,split
209357,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2158434,6217,train
241551,"['2', '2', '5']","['Male', 'Male', 'Male']",2,Male,Light,2158426,15727,train
198464,"['Unsure', '2', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2158425,14820,train
140640,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,2158400,48913,val
502953,"['1', '3', '1']","['Female', 'Female', 'Female']",1,Female,Light,2158367,9897,train
264853,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,2158358,40376,train
281512,"['4', '4', '2']","['Male', 'Male', 'Male']",4,Male,Dark,2158350,28215,train
125404,"['6', '5', '5']","['Male', 'Unsure', 'Female']",5,Unsure,Dark,2158316,76991,train
522637,"['4', '4', '5']","['Male', 'Male', 'Male']",4,Male,Dark,2158313,108843,train
543045,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,2158306,41297,train
79544,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2158300,11569,train
104747,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,2158294,11932,train
222674,"['2', '2']","['Unsure', 'Female']",2,,Light,2158283,10153,train
509262,"['3', '3']","['Male', 'Male']",3,Male,Light,2158280,43709,train
562101,"['3', '2', 'Unsure']","['Male', 'Male', 'Unsure']",,Male,,2158259,15946,train
80369,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,2158211,9507,train
379402,"['2', 'Unsure', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,2158207,30160,train
452178,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2158206,51608,train
293315,"['Unsure', '2', 'Unsure']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,2158198,20315,train
150417,"['3', '2', '3']","['Female', 'Female', 'Unsure']",3,Female,Light,2158195,52625,val
568956,"['3', '3', '2']","['Unsure', 'Unsure', 'Female']",3,Unsure,Light,2158176,63829,train
54091,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,2158156,37617,train
534915,"['Unsure', 'Unsure', '2']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2158100,30600,train
46812,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2158081,24672,train
96711,"['2', 'Unsure']","['Unsure', 'Unsure']",,Unsure,,2158070,5504,train
499646,"['2', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,2158060,15230,train
474078,"['3', 'Unsure', '2']","['Male', 'Unsure', 'Male']",,Male,,2158053,10786,val
457249,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,2158037,13053,train
272117,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,2158027,20272,train
574808,"['3', '4']","['Male', 'Unsure']",,,,2158026,25432,train
445567,"['3', '3', '3']","['Female', 'Female', 'Unsure']",3,Female,Light,2158025,42586,train
38073,"['1', '1', '2']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,2158014,14069,train
177941,"['3', '3', 'Unsure']","['Female', 'Female', 'Unsure']",3,Female,Light,2157990,22968,train
37882,"['Unsure', '2', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,2157979,15255,train
517967,"['1', 'Unsure', '1']","['Female', 'Female', 'Female']",1,Female,Light,2157944,74094,train
560470,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,2157930,112514,train
138075,"['4', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,2157916,11952,train
536200,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,2157913,148476,train
340778,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157906,7119,train
9813,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,2157889,13054,train
140174,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157888,69925,train
79261,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157879,24304,train
559821,"['3', '2', '1']","['Male', 'Female', 'Female']",,Unsure,Light,2157873,12011,train
179571,"['1', '3', '4']","['Female', 'Unsure', 'Female']",,Female,,2157866,45683,train
208517,"['2', 'Unsure', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157856,8883,train
181118,"['Unsure', '3', '3']","['Unsure', 'Unsure', 'Unsure']",3,Unsure,Light,2157854,5902,train
544607,"['Unsure', '2', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157825,19217,train
13081,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2157815,46488,train
102746,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157807,5838,train
69140,"['4', '3', '3']","['Male', 'Unsure', 'Unsure']",3,Unsure,Light,2157800,51994,train
95702,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,2157795,10731,train
345136,"['2', '2', '3']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,2157787,24414,train
319350,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,2157780,115483,train
291286,"['Unsure', '2', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,2157779,7860,train
36149,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157770,20315,train
543045,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,2157769,31300,train
13357,"['2', '4', '2']","['Unsure', 'Male', 'Unsure']",2,Unsure,Light,2157767,7337,train
387210,"['3', '2']","['Male', 'Male']",,Male,,2157763,7260,train
16356,"['5', '5', '6']","['Male', 'Male', 'Male']",5,Male,Dark,2157743,41600,train
378467,"['1', '1', '1']","['Female', 'Female', 'Unsure']",1,Female,Light,2157737,14810,train
135671,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Male']",Unsure,Unsure,Unsure,2157736,5567,train
319933,"['4', '3']","['Male', 'Male']",,Male,,2157720,8981,train
381108,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157688,31066,train
405444,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,2157672,49524,train
263668,"['Unsure', 'Unsure', '3']","['Unsure', 'Unsure', 'Female']",Unsure,Unsure,Unsure,2157662,12751,train
153563,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2157656,61881,train
42697,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157647,7675,train
274538,"['Unsure', '3', 'Unsure']","['Unsure', 'Female', 'Unsure']",Unsure,Unsure,Unsure,2157638,7221,train
404263,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,2157633,17186,train
125651,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,2157618,24162,train
44476,"['3', '4', '3']","['Male', 'Male', 'Female']",3,Unsure,Light,2157605,33305,train
96711,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157591,36349,train
10040,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157581,27117,train
371948,"['Unsure', 'Unsure', '2']","['Unsure', 'Male', 'Male']",Unsure,Male,Unsure,2157565,58707,train
560797,"['2', 'Unsure', '3']","['Female', 'Male', 'Unsure']",,Unsure,,2157562,8506,train
548246,"['Unsure', '3', '2']","['Unsure', 'Male', 'Male']",,Male,,2157561,41387,val
540193,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,2157559,37475,train
206260,"['1', '1', '2']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,2157554,45169,train
276673,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157549,7128,train
542960,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2157474,8438,train
400048,"['Unsure', '1', '2']","['Unsure', 'Male', 'Unsure']",,Unsure,,2157460,22286,train
489763,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,2157437,22049,train
322848,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157429,5560,train
504726,"['Unsure', '2', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,2157423,22109,train
139163,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,2157402,46722,train
17905,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2157397,23736,val
262658,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157354,22596,train
427823,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157347,6102,train
296014,"['1', '1']","['Male', 'Male']",1,Male,Light,2157343,24843,train
472054,"['2', '2', '2']","['Female', 'Female', 'Male']",2,Unsure,Light,2157330,14110,train
558137,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,2157327,8885,train
247788,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,2157323,29950,train
468866,"['1', '1', '2']","['Male', 'Unsure', 'Female']",1,Unsure,Light,2157320,19268,train
57433,"['2', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157305,8548,train
138220,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,2157283,70176,train
128756,"['1', '1', 'Unsure']","['Male', 'Male', 'Male']",1,Male,Light,2157282,40778,train
129982,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,2157260,21132,train
151938,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157249,74886,val
418563,"['1', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157241,67525,train
558234,"['2', '1']","['Unsure', 'Female']",,,,2157236,12248,train
18358,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,2157234,29438,train
514990,"['3', '3', '2']","['Unsure', 'Unsure', 'Male']",3,Unsure,Light,2157216,11413,train
155912,"['4', 'Unsure', 'Unsure']","['Male', 'Male', 'Unsure']",Unsure,Male,Unsure,2157196,10260,train
414510,"['1', '1', '2']","['Unsure', 'Unsure', 'Male']",1,Unsure,Light,2157191,7002,val
579070,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2157188,6003,val
353577,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2157181,9180,train
1757,"['3', '4', '2']","['Female', 'Female', 'Female']",,Female,Light,2157136,46279,train
353180,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2157124,6048,val
5385,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,2157101,12036,train
252929,"['6', 'Unsure']","['Unsure', 'Unsure']",,Unsure,,2157075,18012,train
533811,"['Unsure', '1', '2']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,2157066,264314,train
95249,"['2', 'Unsure', '1']","['Female', 'Unsure', 'Unsure']",,Unsure,,2157050,17430,train
480624,"['4', '2', '3']","['Male', 'Female', 'Male']",,Unsure,Light,2156991,50660,train
199771,"['2', '2', '2', '2']","['Female', 'Female', 'Female', 'Female']",2,Female,Light,2156989,37481,val
121497,"['3', 'Unsure', '1', 'Unsure']","['Unsure', 'Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,2156973,7919,val
287570,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156946,5999,train
98717,"['2', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,2156944,24393,train
73702,"['Unsure', '5', '4']","['Male', 'Male', 'Male']",,Male,,2156926,75791,val
230096,"['3', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,2156922,12422,train
361147,"['4', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,2156920,53967,val
106272,"['3', '2', '3']","['Female', 'Female', 'Female']",3,Female,Light,2156915,24304,train
79070,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156868,62973,train
217936,"['3', '3', '1']","['Female', 'Female', 'Female']",3,Female,Light,2156845,18489,train
415001,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156838,9941,train
559956,"['Unsure', 'Unsure', '2', '3', '1']","['Unsure', 'Unsure', 'Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156785,21982,val
334083,"['4', '5', '4']","['Male', 'Male', 'Male']",4,Male,Dark,2156736,18698,train
526933,"['2', '2', '2']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,2156734,38268,train
562655,"['2', 'Unsure', '1']","['Male', 'Unsure', 'Male']",,Male,,2156708,184603,train
504304,"['2', '1', '1']","['Female', 'Female', 'Unsure']",1,Female,Light,2156706,28978,train
128748,"['3', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,2156705,55895,val
281102,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2156671,7505,train
129420,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,2156667,24803,train
196989,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,2156652,14388,train
157214,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2156650,21661,train
488934,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156640,39071,train
178413,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156628,6633,train
357317,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,2156612,6389,train
79495,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156608,11265,train
439774,"['1', '1', '1']","['Female', 'Unsure', 'Male']",1,Unsure,Light,2156588,24029,train
261705,"['Unsure', '1', '3']","['Unsure', 'Male', 'Male']",,Male,,2156587,14756,train
515821,"['2', '3', '2']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,2156584,10740,train
469840,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2156553,8335,train
133210,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,2156549,5575,train
13867,"['1', '1', '1']","['Unsure', 'Female', 'Unsure']",1,Unsure,Light,2156543,13502,train
274035,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,2156537,26939,train
79084,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156524,8061,train
99119,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156522,27323,train
432330,"['Unsure', 'Unsure', '2']","['Male', 'Unsure', 'Male']",Unsure,Male,Unsure,2156520,13574,train
571821,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156511,13174,train
62068,"['1', '3', '2']","['Female', 'Female', 'Female']",,Female,Light,2156505,23784,train
361055,"['3', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,2156485,18854,train
5356,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156479,5938,train
89589,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,2156469,66211,train
51203,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2156452,49487,train
439426,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2156424,40576,val
400538,"['3', '2', '2']","['Unsure', 'Female', 'Female']",2,Female,Light,2156420,10421,train
24343,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156419,45727,train
190637,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,2156397,17649,val
369404,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156396,116451,train
83850,"['4', 'Unsure', '4']","['Female', 'Unsure', 'Female']",4,Female,Dark,2156381,27752,train
417590,"['1', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,2156380,14988,train
342831,"['Unsure', '3', '2']","['Male', 'Male', 'Male']",,Male,,2156375,31945,train
160345,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,2156368,9232,train
297676,"['4', '5', '2']","['Male', 'Male', 'Male']",,Male,,2156343,8392,train
527476,"['3', '4']","['Male', 'Male']",,Male,,2156337,23352,train
65394,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156323,10382,train
25603,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156317,5945,val
135210,"['2', '1', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2156313,86004,train
20774,"['Unsure', '3', 'Unsure']","['Male', 'Female', 'Female']",Unsure,Unsure,Unsure,2156295,11366,train
119075,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,2156290,63898,train
479350,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2156288,49744,train
414435,"['3', 'Unsure', '2']","['Male', 'Unsure', 'Male']",,Male,,2156266,117733,train
130839,"['3', '1', '3']","['Male', 'Male', 'Male']",3,Male,Light,2156253,20123,train
257470,"['6', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,2156243,49516,train
524889,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Female']",Unsure,Female,Unsure,2156232,10511,train
84241,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,2156225,25633,val
160195,"['3', 'Unsure', '3']","['Male', 'Male', 'Unsure']",3,Male,Light,2156212,12397,train
577169,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156211,6617,train
520124,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,2156195,6510,train
122582,"['1', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,2156193,6163,train
54955,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156176,8356,train
269879,"['4', '3', '4']","['Female', 'Unsure', 'Female']",4,Female,Dark,2156169,151981,train
42685,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,2156156,6562,train
169514,"['3', '2', '3']","['Female', 'Female', 'Female']",3,Female,Light,2156153,9222,train
401197,"['2', 'Unsure', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,2156149,6795,train
160501,"['2', '1']","['Male', 'Male']",,Male,,2156146,60651,train
149676,"['1', 'Unsure', '2']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,2156143,7935,train
64523,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,2156141,5755,val
574823,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,2156138,71883,val
522622,"['2', '1', '1']","['Unsure', 'Male', 'Male']",1,Male,Light,2156109,15971,train
288890,"['Unsure', '4']","['Unsure', 'Male']",,,,2156106,8619,train
73946,"['4', '3', '4']","['Male', 'Male', 'Male']",4,Male,Dark,2156088,63701,val
93620,"['2', '1']","['Female', 'Female']",,Female,,2156082,16472,train
502163,"['3', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,2156070,48856,train
10040,"['2', 'Unsure']","['Female', 'Unsure']",,,,2156056,12529,train
292988,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2156052,70682,train
232460,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2156044,79826,train
171016,"['Unsure', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,2156022,7386,train
431177,"['2', '3', '3']","['Unsure', 'Female', 'Female']",3,Female,Light,2156011,10109,train
85183,"['Unsure', '2']","['Female', 'Female']",,Female,,2156005,106704,train
280734,"['5', '2', '1']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,2155991,63248,train
336404,"['1', '1', '1']","['Unsure', 'Female', 'Unsure']",1,Unsure,Light,2155974,141292,train
244455,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2155971,26364,train
224807,"['3', '2', '3']","['Female', 'Female', 'Female']",3,Female,Light,2155967,53663,val
326837,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,2155955,42942,train
304696,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2155941,8889,train
328818,"['4', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,2155927,25868,train
370839,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,2155926,29895,train
86147,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,2155911,49863,train
108748,"['3', '3', '2']","['Male', 'Male', 'Male']",3,Male,Light,2155878,12894,train
267315,"['2', '3', '4']","['Female', 'Female', 'Female']",,Female,Light,2155867,32365,train
148128,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,2155860,8932,train
153734,"['2', '4', '2']","['Male', 'Male', 'Male']",2,Male,Light,2155854,25269,train
183650,"['2', '2', '4']","['Female', 'Female', 'Female']",2,Female,Light,2155846,47683,train
381332,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,2155839,148009,train
