,image_file,acc,Unnamed: 0,skin_agg,gender_agg,skin,gender,skin_group,area,split
1083,530441,0.8461538461538461,96427,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,14605,val
1084,530738,0.7857142857142857,372349,"['2', '4', '3']","['Female', 'Female', 'Female']",,Female,Light,6789,val
1085,531849,0.9333333333333332,445792,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,95364,val
1086,532200,1.0,18150,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,96617,val
1087,533273,1.0,156076,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,25406,val
1088,537790,0.8333333333333334,33221,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,15164,val
1089,538081,0.9,885,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,5987,val
1090,540122,0.9333333333333332,81988,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,6619,val
1091,547353,0.9230769230769232,254368,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,70937,val
1092,555331,1.0,215259,"['1', '1', '1']","['Male', 'Female', 'Unsure']",1,,Light,23641,val
1093,561406,1.0,512657,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,15262,val
1094,568827,1.0,512657,"['2', '2', '1', '2']","['Male', 'Female', 'Female', 'Male']",2,,Light,13697,val
1095,569591,1.0,391722,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,105151,val
1096,1204085,0.8125,429761,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,14251,val
1097,1211267,0.8181818181818182,556193,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,21078,val
1098,1213103,1.0,201426,"['1', '1', '3']","['Male', 'Male', 'Male']",1,Male,Light,69824,val
1099,1219220,1.0,342128,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,61759,val
1100,1221298,1.0,368212,"['1', '2', '2']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,97446,val
1101,1221844,1.0,110449,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,38650,val
1102,1223751,0.8461538461538461,172946,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,29635,val
1103,1226196,1.0,386879,"['1', '3', '1']","['Female', 'Female', 'Female']",1,Female,Light,110461,val
1104,1234574,0.9411764705882352,1000,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,8720,val
1105,1236093,0.8461538461538461,179141,"['Unsure', '2', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,61598,val
1106,1242078,1.0,356505,"['3', '4', '2']","['Female', 'Female', 'Female']",,Female,Light,15293,val
1107,1247933,1.0,180101,"['2', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,27067,val
1108,1252849,1.0,438304,"['2', '3', '1', '2']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,12390,val
1109,1259139,1.0,1000,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,14372,val
1110,1270167,0.9375,179642,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,26758,val
1111,1281114,0.8461538461538461,386352,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,15611,val
1112,1281506,1.0,121744,"['1', 'Unsure', 'Unsure']","['Male', 'Male', 'Unsure']",Unsure,Male,Unsure,6640,val
1113,1290259,1.0,121744,"['1', '2', 'Unsure']","['Male', 'Male', 'Unsure']",,Male,,7220,val
1114,1303041,1.0,1000,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,22924,val
1115,1303933,1.0,409211,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,25270,val
1116,1309108,0.9230769230769232,64523,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,5873,val
1117,1313125,1.0,386352,"['4', '3', '1']","['Female', 'Male', 'Male']",,,,8588,val
1118,1318642,0.9411764705882352,1000,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,6804,val
1119,1320008,0.9375,398203,"['4', '3', '4']","['Male', 'Male', 'Male']",4,Male,Dark,19332,val
1120,1321194,1.0,386352,"['4', 'Unsure', '1']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,8698,val
1121,1687692,1.0,64523,"['Unsure', '1', 'Unsure', '5', '5']","['Female', 'Female', 'Female', 'Male', 'Male']",Unsure,,Unsure,7933,val
1122,1709501,0.7692307692307693,177065,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,37870,val
1123,1710370,1.0,293625,"['3', '1', '2']","['Female', 'Female', 'Female']",,Female,Light,93702,val
1124,1712950,1.0,468501,"['2', '3', '2']","['Unsure', 'Unsure', 'Female']",2,Unsure,Light,9083,val
1125,1713127,1.0,404805,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,12816,val
1126,1715177,1.0,300341,"['5', '2', '3']","['Male', 'Male', 'Male']",,Male,,41707,val
1127,1715361,0.9166666666666666,151629,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,43064,val
1128,1715440,0.8823529411764706,274411,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,24600,val
1129,1718046,1.0,223959,"['4', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,60655,val
1130,1718681,0.9166666666666666,209530,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,35478,val
1131,1720786,1.0,383838,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,173656,val
1132,1722608,0.9166666666666666,506178,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,50425,val
1133,1725035,1.0,12576,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,7332,val
1134,1734330,1.0,19402,"['1', '1', '3']","['Female', 'Unsure', 'Female']",1,Female,Light,140541,val
1135,1734768,1.0,39480,"['4', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,17092,val
1136,1740575,1.0,371552,"['3', '3', '4']","['Male', 'Male', 'Male']",3,Male,Light,17662,val
1137,1744490,0.8461538461538461,376093,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,36284,val
1138,1748749,1.0,156076,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,35361,val
1139,1755199,1.0,1000,"['1', '1', '2']","['Unsure', 'Male', 'Female']",1,,Light,6349,val
1140,2156141,0.8461538461538461,64523,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,5755,val
1141,2156397,1.0,190637,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,17649,val
1142,2158776,0.8333333333333334,345252,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,85312,val
1143,2159357,1.0,312552,"['3', '1', '2']","['Female', 'Unsure', 'Female']",,Female,Light,45107,val
1144,2160596,0.8666666666666667,325347,"['3', '4', '1']","['Male', 'Male', 'Male']",,Male,,17242,val
1145,2161218,1.0,300341,"['5', '4', '3']","['Male', 'Male', 'Male']",,Male,Dark,49132,val
1146,2161760,0.9090909090909092,463918,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,31795,val
1147,2162128,0.9285714285714286,274066,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,13838,val
1148,2163905,1.0,369310,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,61564,val
1149,2205276,1.0,46048,"['4', '4', '4', 'Unsure']","['Female', 'Female', 'Female', 'Unsure']",4,Female,Dark,7816,val
1150,2205587,1.0,521717,"['3', '5', '1']","['Female', 'Male', 'Male']",,,,5972,val
1151,2206450,1.0,225405,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,21891,val
1152,2207605,1.0,495732,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,63337,val
1153,2229452,1.0,323355,"['1', '1', '2', '1']","['Unsure', 'Female', 'Male', 'Male']",1,,Light,76231,val
1154,183681,1.0,306700,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,58739,val
1155,195050,1.0,357888,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,36282,val
1156,199269,1.0,115870,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,5855,val
1157,199524,1.0,115870,"['3', '2', 'Unsure']","['Male', 'Male', 'Male']",,Male,,31810,val
1158,208157,0.9285714285714286,115870,"['3', '3', '2']","['Male', 'Male', 'Male']",3,Male,Light,13136,val
1159,210611,0.9333333333333332,546717,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,85543,val
1160,219166,1.0,246968,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,13232,val
1161,219454,1.0,9483,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,36880,val
1162,220314,1.0,367095,"['3', '5', '2']","['Male', 'Male', 'Male']",,Male,,33163,val
1163,421435,0.9230769230769232,504389,"['Unsure', '4', '2']","['Male', 'Male', 'Male']",,Male,,5602,val
1164,422382,0.9285714285714286,248616,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,20551,val
1165,422535,1.0,130586,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,44868,val
1166,424068,1.0,154425,"['6', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,46425,val
1167,424293,0.8235294117647058,463690,"['5', '3', '6']","['Male', 'Male', 'Male']",,Male,,8588,val
1168,426674,0.9375,187734,"['Unsure', '4', '3']","['Unsure', 'Female', 'Female']",,Female,,13136,val
1169,428410,1.0,261732,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,19787,val
1170,428597,1.0,323895,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,12884,val
1171,429221,0.9285714285714286,463690,"['2', '3', '1']","['Male', 'Male', 'Male']",,Male,Light,5598,val
1172,430467,1.0,85157,"['3', '1', 'Unsure']","['Female', 'Female', 'Female']",,Female,,9274,val
1173,433528,1.0,371699,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,6950,val
1174,434696,1.0,22705,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,51926,val
1175,435623,1.0,447314,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,7374,val
1176,436070,1.0,160864,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,20576,val
1177,437148,1.0,37988,"['3', '4', '3']","['Female', 'Female', 'Female']",3,Female,Light,11308,val
1178,437864,1.0,491464,"['2', '1']","['Male', 'Male']",,Male,,30179,val
1179,437900,1.0,438876,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,32048,val
1180,438525,0.6666666666666666,284743,"['1', '1', '1']","['Male', 'Unsure', 'Male']",1,Male,Light,38466,val
1181,439637,1.0,343218,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,14715,val
1182,439692,0.9375,166478,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,53477,val
1183,439853,1.0,88345,"['2', '2', '4']","['Female', 'Female', 'Female']",2,Female,Light,34148,val
1184,439875,0.9333333333333332,527427,"['1', '2']","['Female', 'Female']",,Female,,40845,val
1185,442617,1.0,161861,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,9990,val
1186,443044,1.0,521956,"['3', '3', '4']","['Male', 'Male', 'Male']",3,Male,Light,47929,val
1187,444794,1.0,557916,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,65837,val
1188,445207,1.0,407646,"['2', '4', '3']","['Male', 'Male', 'Male']",,Male,Light,47464,val
1189,445938,0.9230769230769232,286553,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,64538,val
1190,448645,1.0,235836,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,25778,val
1191,448741,0.8181818181818182,514797,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,17139,val
1192,451044,0.75,579307,"['1', '1', '2']","['Male', 'Unsure', 'Unsure']",1,Unsure,Light,10115,val
1193,451281,0.9230769230769232,320490,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,15498,val
1194,451460,1.0,136915,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,48295,val
1195,452143,1.0,221291,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,12696,val
1196,452450,0.8,306139,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,12056,val
1197,452583,1.0,343524,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,27357,val
1198,453126,1.0,209753,"['3', '3', 'Unsure']","['Female', 'Female', 'Female']",3,Female,Light,143158,val
1199,454153,1.0,58350,"['2', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,54866,val
1200,454924,0.9285714285714286,506707,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,8675,val
1201,455029,1.0,514797,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6899,val
1202,455533,1.0,357816,"['5', 'Unsure', '3']","['Male', 'Unsure', 'Male']",,Male,,10125,val
1203,455873,1.0,399462,"['2', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,17682,val
1204,455962,1.0,370270,"['4', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,46728,val
1205,458088,1.0,492110,"['5', '3', '4']","['Male', 'Male', 'Male']",,Male,Dark,66742,val
1206,459049,1.0,356094,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,8569,val
1207,459171,1.0,216296,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,11214,val
1208,459611,0.4,90284,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,48774,val
1209,460212,1.0,199310,"['1', '1', '2', '2']","['Male', 'Male', 'Male', 'Male']",1,Male,Light,72975,val
1210,460884,1.0,181303,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,11220,val
1211,461614,1.0,46252,"['Unsure', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,8521,val
1212,465509,1.0,232684,"['3', '2', 'Unsure']","['Male', 'Male', 'Male']",,Male,,95556,val
1213,466369,1.0,522889,"['6', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,30210,val
1214,467566,1.0,51610,"['3', '3', 'Unsure']","['Unsure', 'Unsure', 'Female']",3,Unsure,Light,42490,val
1215,469367,0.9230769230769232,116068,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,15118,val
1216,471486,1.0,322944,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,128157,val
1217,471839,0.875,403122,"['1', '1', '1', '2', '2']","['Female', 'Female', 'Female', 'Female', 'Female']",1,Female,Light,11403,val
1218,473521,1.0,270474,"['1', '1', '1', '1', '2', '1']","['Female', 'Female', 'Female', 'Female', 'Female', 'Female']",1,Female,Light,30447,val
1219,473521,1.0,270474,"['1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']","['Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female']",1,Female,Light,30447,val
1220,474056,1.0,474344,"['4', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,25995,val
1221,475292,1.0,473869,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,63493,val
1222,476437,1.0,286553,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,86516,val
1223,476709,0.7857142857142857,39951,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,9974,val
1224,478863,0.4615384615384615,492110,"['4', '1', '1']","['Unsure', 'Male', 'Male']",1,Male,Light,6699,val
1225,483802,1.0,146457,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,49094,val
1226,484547,0.9375,261061,"['4', 'Unsure', '1']","['Female', 'Female', 'Female']",,Female,,18220,val
1227,484806,1.0,548246,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,28221,val
1228,485485,1.0,427077,"['Unsure', '2', '1']","['Male', 'Male', 'Male']",,Male,,19829,val
1229,485828,1.0,58350,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,88489,val
1230,487194,0.875,457884,"['4', '2', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,6949,val
1231,487266,1.0,384670,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,12301,val
1232,487701,1.0,33759,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,31595,val
1233,489270,0.8571428571428571,254516,"['6', 'Unsure', '5']","['Male', 'Male', 'Male']",,Male,,7859,val
1234,491422,1.0,158227,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,50266,val
1235,492174,1.0,341681,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,10386,val
1236,493153,1.0,216296,"['1', '4', '3']","['Male', 'Unsure', 'Male']",,Male,,16903,val
1237,495910,0.9375,468965,"['3', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,10715,val
1238,496956,1.0,224675,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,19659,val
1239,500864,1.0,579307,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,23556,val
1240,501114,1.0,463690,"['Unsure', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,5964,val
1241,501149,1.0,239537,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,35220,val
1242,501548,1.0,394677,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,27907,val
1243,505171,1.0,54593,"['1', '1', '1']","['Male', 'Unsure', 'Male']",1,Male,Light,10586,val
1244,508729,1.0,86956,"['3', '3', '4']","['Female', 'Female', 'Female']",3,Female,Light,51137,val
1245,508815,1.0,506707,"['3', '2']","['Unsure', 'Unsure']",,Unsure,,12298,val
1246,509594,1.0,497599,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,137752,val
1247,510034,0.9411764705882352,370270,"['3', '2', '4']","['Female', 'Female', 'Female']",,Female,Light,24714,val
1248,510267,0.9333333333333332,171788,"['1', '3', '4']","['Male', 'Male', 'Male']",,Male,,46422,val
1249,510634,1.0,383289,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,33076,val
1250,511443,1.0,119995,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,38158,val
1251,511934,1.0,506707,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,6046,val
1252,514270,1.0,510095,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,10965,val
1253,515506,1.0,224675,"['2', '1', '2']","['Male', 'Female', 'Male']",2,,Light,36612,val
1254,517783,1.0,116068,"['3', '1', '1']","['Female', 'Male', 'Male']",1,,Light,9070,val
1255,519905,1.0,325838,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,27805,val
1256,523666,0.8,54593,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,5573,val
1257,526791,0.8125,447088,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,16161,val
1258,527511,1.0,246436,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,144867,val
1259,528703,0.9090909090909092,507223,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,42886,val
1260,535085,1.0,218997,"['5', '5', '4']","['Unsure', 'Male', 'Unsure']",5,Unsure,Dark,7652,val
1261,535444,1.0,46252,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,7095,val
1262,544890,0.8666666666666667,160864,"['2', '2', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,18554,val
1263,552694,1.0,62355,"['4', '2', 'Unsure']","['Male', 'Male', 'Male']",,Male,,7157,val
1264,559465,1.0,136915,"['1', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,35111,val
1265,561171,1.0,248616,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,27138,val
1266,564585,1.0,477805,"['3', '1', '3']","['Male', 'Male', 'Male']",3,Male,Light,38151,val
1267,565921,0.9230769230769232,248616,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,19751,val
1268,1204623,1.0,119995,"['3', '2', '1']","['Female', 'Female', 'Female']",,Female,Light,10447,val
1269,1206001,0.9166666666666666,533816,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,14302,val
1270,1207920,0.7333333333333333,533816,"['1', '3', '1']","['Male', 'Female', 'Female']",1,,Light,10282,val
1271,1214556,0.875,395801,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,6783,val
1272,1218405,1.0,429690,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,14197,val
1273,1226757,1.0,311928,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,45025,val
1274,1238296,0.8823529411764706,124442,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,7769,val
1275,1239520,1.0,306139,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,27134,val
1276,1244747,1.0,189475,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,37098,val
1277,1270513,0.8333333333333334,281409,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,21513,val
1278,1281329,1.0,281409,"['2', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,18936,val
1279,1283601,0.875,116068,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,15025,val
1280,1289414,0.8571428571428571,465822,"['3', '2', '1']","['Female', 'Female', 'Female']",,Female,Light,7312,val
1281,1315032,1.0,533816,"['1', '2', '3', '2', '1']","['Unsure', 'Female', 'Unsure', 'Female', 'Male']",1,Unsure,Light,18039,val
1282,1691080,0.9285714285714286,458045,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,7377,val
1283,1705981,1.0,412286,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,17226,val
1284,1707783,1.0,497599,"['2', '2', '1']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,8643,val
1285,1712146,1.0,323496,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,14661,val
1286,1718581,1.0,506707,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,18441,val
1287,1723863,1.0,84362,"['Unsure', '2', '1']","['Unsure', 'Unsure', 'Male']",,Unsure,,6044,val
1288,1729803,0.8666666666666667,474078,"['2', '2', '5']","['Male', 'Male', 'Male']",2,Male,Light,8254,val
1289,1747052,0.8,415727,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,70135,val
1290,1750652,1.0,374982,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,43674,val
1291,2008193,0.9230769230769232,281409,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,14422,val
1292,2150477,1.0,284743,"['3', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,12431,val
1293,2154575,1.0,86956,"['4', 'Unsure', '2']","['Male', 'Unsure', 'Male']",,Male,,49648,val
1294,2155075,0.5833333333333334,474293,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,9559,val
1295,2158954,0.875,357816,"['2', '2']","['Male', 'Male']",2,Male,Light,11525,val
1296,2164598,1.0,507223,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,54878,val
1297,2164762,0.9375,46252,"['2', 'Unsure', '2']","['Male', 'Male', 'Male']",2,Male,Light,7629,val
1298,2204768,1.0,127270,"['2', '4', '1']","['Female', 'Female', 'Female']",,Female,,32620,val
1299,2206274,0.8,121497,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,23569,val
1300,2208075,1.0,160864,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,9073,val
1301,184170,1.0,177489,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,39583,val
1302,184397,0.8571428571428571,177489,"['2', '1', '1', '3']","['Female', 'Female', 'Female', 'Female']",1,Female,Light,44992,val
1303,186054,1.0,564091,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,74588,val
1304,187391,1.0,301718,"['2', '2', '4']","['Male', 'Unsure', 'Male']",2,Male,Light,29875,val
1305,189976,1.0,537991,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,89208,val
1306,190633,1.0,66771,"['4', '6', '4']","['Male', 'Male', 'Male']",4,Male,Dark,100246,val
1307,193398,0.9375,411938,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,7339,val
1308,195601,0.8571428571428571,157767,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,18344,val
1309,199110,1.0,553731,"['3', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,61807,val
1310,201332,1.0,565877,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,95805,val
1311,205665,1.0,160556,"['4', '5', '3']","['Female', 'Female', 'Female']",,Female,Dark,44272,val
1312,207178,1.0,578871,"['3', '3', '1']","['Female', 'Female', 'Unsure']",3,Female,Light,39860,val
1313,207221,0.8,66771,"['3', '1', '2']","['Female', 'Female', 'Female']",,Female,Light,78324,val
1314,211319,1.0,74256,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,50650,val
1315,219162,1.0,301718,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,32918,val
1316,226880,1.0,74256,"['2', '1', '1']","['Unsure', 'Female', 'Female']",1,Female,Light,73982,val
1317,230992,0.875,167486,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,19771,val
1318,236268,1.0,157767,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,10526,val
1319,237184,0.875,336628,"['1', '3', '1']","['Male', 'Unsure', 'Male']",1,Male,Light,48111,val
